episode,timestamp,user_id,max_denoise_steps_available,qos_required,qos_achieved,memory_required,memory_achieved,g_max,g_achieved,latency_requirement,latency_achieved,denoising_steps_selected,total_system_penalty,constraints_satisfied
150,2025-08-29T18:16:58.375612,9,50,30.0,0,0,0,0,0,0,0,0,0,False
151,2025-08-29T18:17:08.463215,0,50,30.0,0,0,0,0,0,0,0,0,0,False
151,2025-08-29T18:17:08.463215,1,50,30.0,0,0,0,0,0,0,0,0,0,False
151,2025-08-29T18:17:08.463215,2,50,30.0,0,0,0,0,0,0,0,0,0,False
151,2025-08-29T18:17:08.463215,3,50,30.0,0,0,0,0,0,0,0,0,0,False
151,2025-08-29T18:17:08.463215,4,50,30.0,0,0,0,0,0,0,0,0,0,False
151,2025-08-29T18:17:08.463215,5,50,30.0,0,0,0,0,0,0,0,0,0,False
151,2025-08-29T18:17:08.463215,6,50,30.0,0,0,0,0,0,0,0,0,0,False
151,2025-08-29T18:17:08.463215,7,50,30.0,0,0,0,0,0,0,0,0,0,False
151,2025-08-29T18:17:08.463215,8,50,30.0,0,0,0,0,0,0,0,0,0,False
151,2025-08-29T18:17:08.463215,9,50,30.0,0,0,0,0,0,0,0,0,0,False
152,2025-08-29T18:17:12.435823,0,50,30.0,0,0,0,0,0,0,0,0,0,False
152,2025-08-29T18:17:12.435823,1,50,30.0,0,0,0,0,0,0,0,0,0,False
152,2025-08-29T18:17:12.435823,2,50,30.0,0,0,0,0,0,0,0,0,0,False
152,2025-08-29T18:17:12.435823,3,50,30.0,0,0,0,0,0,0,0,0,0,False
152,2025-08-29T18:17:12.435823,4,50,30.0,0,0,0,0,0,0,0,0,0,False
152,2025-08-29T18:17:12.435823,5,50,30.0,0,0,0,0,0,0,0,0,0,False
152,2025-08-29T18:17:12.435823,6,50,30.0,0,0,0,0,0,0,0,0,0,False
152,2025-08-29T18:17:12.435823,7,50,30.0,0,0,0,0,0,0,0,0,0,False
152,2025-08-29T18:17:12.435823,8,50,30.0,0,0,0,0,0,0,0,0,0,False
152,2025-08-29T18:17:12.435823,9,50,30.0,0,0,0,0,0,0,0,0,0,False
153,2025-08-29T18:17:16.375617,0,50,30.0,0,0,0,0,0,0,0,0,0,False
153,2025-08-29T18:17:16.375617,1,50,30.0,0,0,0,0,0,0,0,0,0,False
153,2025-08-29T18:17:16.375617,2,50,30.0,0,0,0,0,0,0,0,0,0,False
153,2025-08-29T18:17:16.375617,3,50,30.0,0,0,0,0,0,0,0,0,0,False
153,2025-08-29T18:17:16.375617,4,50,30.0,0,0,0,0,0,0,0,0,0,False
153,2025-08-29T18:17:16.375617,5,50,30.0,0,0,0,0,0,0,0,0,0,False
153,2025-08-29T18:17:16.375617,6,50,30.0,0,0,0,0,0,0,0,0,0,False
153,2025-08-29T18:17:16.375617,7,50,30.0,0,0,0,0,0,0,0,0,0,False
153,2025-08-29T18:17:16.375617,8,50,30.0,0,0,0,0,0,0,0,0,0,False
153,2025-08-29T18:17:16.375617,9,50,30.0,0,0,0,0,0,0,0,0,0,False
154,2025-08-29T18:17:20.349670,0,50,30.0,0,0,0,0,0,0,0,0,0,False
154,2025-08-29T18:17:20.349670,1,50,30.0,0,0,0,0,0,0,0,0,0,False
154,2025-08-29T18:17:20.349670,2,50,30.0,0,0,0,0,0,0,0,0,0,False
154,2025-08-29T18:17:20.349670,3,50,30.0,0,0,0,0,0,0,0,0,0,False
154,2025-08-29T18:17:20.349670,4,50,30.0,0,0,0,0,0,0,0,0,0,False
154,2025-08-29T18:17:20.349670,5,50,30.0,0,0,0,0,0,0,0,0,0,False
154,2025-08-29T18:17:20.349670,6,50,30.0,0,0,0,0,0,0,0,0,0,False
154,2025-08-29T18:17:20.349670,7,50,30.0,0,0,0,0,0,0,0,0,0,False
154,2025-08-29T18:17:20.349670,8,50,30.0,0,0,0,0,0,0,0,0,0,False
154,2025-08-29T18:17:20.349670,9,50,30.0,0,0,0,0,0,0,0,0,0,False
155,2025-08-29T18:17:24.325719,0,50,30.0,0,0,0,0,0,0,0,0,0,False
155,2025-08-29T18:17:24.325719,1,50,30.0,0,0,0,0,0,0,0,0,0,False
155,2025-08-29T18:17:24.325719,2,50,30.0,0,0,0,0,0,0,0,0,0,False
155,2025-08-29T18:17:24.325719,3,50,30.0,0,0,0,0,0,0,0,0,0,False
155,2025-08-29T18:17:24.325719,4,50,30.0,0,0,0,0,0,0,0,0,0,False
155,2025-08-29T18:17:24.325719,5,50,30.0,0,0,0,0,0,0,0,0,0,False
155,2025-08-29T18:17:24.325719,6,50,30.0,0,0,0,0,0,0,0,0,0,False
155,2025-08-29T18:17:24.325719,7,50,30.0,0,0,0,0,0,0,0,0,0,False
155,2025-08-29T18:17:24.325719,8,50,30.0,0,0,0,0,0,0,0,0,0,False
155,2025-08-29T18:17:24.325719,9,50,30.0,0,0,0,0,0,0,0,0,0,False
156,2025-08-29T18:17:28.293487,0,50,30.0,0,0,0,0,0,0,0,0,0,False
156,2025-08-29T18:17:28.293487,1,50,30.0,0,0,0,0,0,0,0,0,0,False
156,2025-08-29T18:17:28.293487,2,50,30.0,0,0,0,0,0,0,0,0,0,False
156,2025-08-29T18:17:28.293487,3,50,30.0,0,0,0,0,0,0,0,0,0,False
156,2025-08-29T18:17:28.293487,4,50,30.0,0,0,0,0,0,0,0,0,0,False
156,2025-08-29T18:17:28.293487,5,50,30.0,0,0,0,0,0,0,0,0,0,False
156,2025-08-29T18:17:28.293487,6,50,30.0,0,0,0,0,0,0,0,0,0,False
156,2025-08-29T18:17:28.293487,7,50,30.0,0,0,0,0,0,0,0,0,0,False
156,2025-08-29T18:17:28.293487,8,50,30.0,0,0,0,0,0,0,0,0,0,False
156,2025-08-29T18:17:28.293487,9,50,30.0,0,0,0,0,0,0,0,0,0,False
157,2025-08-29T18:17:32.252369,0,50,30.0,0,0,0,0,0,0,0,0,0,False
157,2025-08-29T18:17:32.252369,1,50,30.0,0,0,0,0,0,0,0,0,0,False
157,2025-08-29T18:17:32.252369,2,50,30.0,0,0,0,0,0,0,0,0,0,False
157,2025-08-29T18:17:32.252369,3,50,30.0,0,0,0,0,0,0,0,0,0,False
157,2025-08-29T18:17:32.252369,4,50,30.0,0,0,0,0,0,0,0,0,0,False
157,2025-08-29T18:17:32.252369,5,50,30.0,0,0,0,0,0,0,0,0,0,False
157,2025-08-29T18:17:32.252369,6,50,30.0,0,0,0,0,0,0,0,0,0,False
157,2025-08-29T18:17:32.252369,7,50,30.0,0,0,0,0,0,0,0,0,0,False
157,2025-08-29T18:17:32.252369,8,50,30.0,0,0,0,0,0,0,0,0,0,False
157,2025-08-29T18:17:32.252369,9,50,30.0,0,0,0,0,0,0,0,0,0,False
158,2025-08-29T18:17:36.211986,0,50,30.0,0,0,0,0,0,0,0,0,0,False
158,2025-08-29T18:17:36.211986,1,50,30.0,0,0,0,0,0,0,0,0,0,False
158,2025-08-29T18:17:36.211986,2,50,30.0,0,0,0,0,0,0,0,0,0,False
158,2025-08-29T18:17:36.211986,3,50,30.0,0,0,0,0,0,0,0,0,0,False
158,2025-08-29T18:17:36.211986,4,50,30.0,0,0,0,0,0,0,0,0,0,False
158,2025-08-29T18:17:36.211986,5,50,30.0,0,0,0,0,0,0,0,0,0,False
158,2025-08-29T18:17:36.211986,6,50,30.0,0,0,0,0,0,0,0,0,0,False
158,2025-08-29T18:17:36.211986,7,50,30.0,0,0,0,0,0,0,0,0,0,False
158,2025-08-29T18:17:36.211986,8,50,30.0,0,0,0,0,0,0,0,0,0,False
158,2025-08-29T18:17:36.211986,9,50,30.0,0,0,0,0,0,0,0,0,0,False
159,2025-08-29T18:17:40.201452,0,50,30.0,0,0,0,0,0,0,0,0,0,False
159,2025-08-29T18:17:40.201452,1,50,30.0,0,0,0,0,0,0,0,0,0,False
159,2025-08-29T18:17:40.201452,2,50,30.0,0,0,0,0,0,0,0,0,0,False
159,2025-08-29T18:17:40.201452,3,50,30.0,0,0,0,0,0,0,0,0,0,False
159,2025-08-29T18:17:40.201452,4,50,30.0,0,0,0,0,0,0,0,0,0,False
159,2025-08-29T18:17:40.201452,5,50,30.0,0,0,0,0,0,0,0,0,0,False
159,2025-08-29T18:17:40.201452,6,50,30.0,0,0,0,0,0,0,0,0,0,False
159,2025-08-29T18:17:40.201452,7,50,30.0,0,0,0,0,0,0,0,0,0,False
159,2025-08-29T18:17:40.201452,8,50,30.0,0,0,0,0,0,0,0,0,0,False
159,2025-08-29T18:17:40.201452,9,50,30.0,0,0,0,0,0,0,0,0,0,False
160,2025-08-29T18:17:44.187999,0,50,30.0,0,0,0,0,0,0,0,0,0,False
160,2025-08-29T18:17:44.187999,1,50,30.0,0,0,0,0,0,0,0,0,0,False
160,2025-08-29T18:17:44.187999,2,50,30.0,0,0,0,0,0,0,0,0,0,False
160,2025-08-29T18:17:44.187999,3,50,30.0,0,0,0,0,0,0,0,0,0,False
160,2025-08-29T18:17:44.187999,4,50,30.0,0,0,0,0,0,0,0,0,0,False
160,2025-08-29T18:17:44.187999,5,50,30.0,0,0,0,0,0,0,0,0,0,False
160,2025-08-29T18:17:44.187999,6,50,30.0,0,0,0,0,0,0,0,0,0,False
160,2025-08-29T18:17:44.187999,7,50,30.0,0,0,0,0,0,0,0,0,0,False
160,2025-08-29T18:17:44.187999,8,50,30.0,0,0,0,0,0,0,0,0,0,False
160,2025-08-29T18:17:44.187999,9,50,30.0,0,0,0,0,0,0,0,0,0,False
161,2025-08-29T18:17:48.144894,0,50,30.0,0,0,0,0,0,0,0,0,0,False
161,2025-08-29T18:17:48.144894,1,50,30.0,0,0,0,0,0,0,0,0,0,False
161,2025-08-29T18:17:48.144894,2,50,30.0,0,0,0,0,0,0,0,0,0,False
161,2025-08-29T18:17:48.144894,3,50,30.0,0,0,0,0,0,0,0,0,0,False
161,2025-08-29T18:17:48.144894,4,50,30.0,0,0,0,0,0,0,0,0,0,False
161,2025-08-29T18:17:48.144894,5,50,30.0,0,0,0,0,0,0,0,0,0,False
161,2025-08-29T18:17:48.144894,6,50,30.0,0,0,0,0,0,0,0,0,0,False
161,2025-08-29T18:17:48.144894,7,50,30.0,0,0,0,0,0,0,0,0,0,False
161,2025-08-29T18:17:48.144894,8,50,30.0,0,0,0,0,0,0,0,0,0,False
161,2025-08-29T18:17:48.144894,9,50,30.0,0,0,0,0,0,0,0,0,0,False
162,2025-08-29T18:17:52.128877,0,50,30.0,0,0,0,0,0,0,0,0,0,False
162,2025-08-29T18:17:52.128877,1,50,30.0,0,0,0,0,0,0,0,0,0,False
162,2025-08-29T18:17:52.128877,2,50,30.0,0,0,0,0,0,0,0,0,0,False
162,2025-08-29T18:17:52.128877,3,50,30.0,0,0,0,0,0,0,0,0,0,False
162,2025-08-29T18:17:52.128877,4,50,30.0,0,0,0,0,0,0,0,0,0,False
162,2025-08-29T18:17:52.128877,5,50,30.0,0,0,0,0,0,0,0,0,0,False
162,2025-08-29T18:17:52.128877,6,50,30.0,0,0,0,0,0,0,0,0,0,False
162,2025-08-29T18:17:52.128877,7,50,30.0,0,0,0,0,0,0,0,0,0,False
162,2025-08-29T18:17:52.128877,8,50,30.0,0,0,0,0,0,0,0,0,0,False
162,2025-08-29T18:17:52.128877,9,50,30.0,0,0,0,0,0,0,0,0,0,False
163,2025-08-29T18:17:56.068736,0,50,30.0,0,0,0,0,0,0,0,0,0,False
163,2025-08-29T18:17:56.068736,1,50,30.0,0,0,0,0,0,0,0,0,0,False
163,2025-08-29T18:17:56.068736,2,50,30.0,0,0,0,0,0,0,0,0,0,False
163,2025-08-29T18:17:56.068736,3,50,30.0,0,0,0,0,0,0,0,0,0,False
163,2025-08-29T18:17:56.068736,4,50,30.0,0,0,0,0,0,0,0,0,0,False
163,2025-08-29T18:17:56.068736,5,50,30.0,0,0,0,0,0,0,0,0,0,False
163,2025-08-29T18:17:56.068736,6,50,30.0,0,0,0,0,0,0,0,0,0,False
163,2025-08-29T18:17:56.068736,7,50,30.0,0,0,0,0,0,0,0,0,0,False
163,2025-08-29T18:17:56.068736,8,50,30.0,0,0,0,0,0,0,0,0,0,False
163,2025-08-29T18:17:56.068736,9,50,30.0,0,0,0,0,0,0,0,0,0,False
164,2025-08-29T18:18:00.024759,0,50,30.0,0,0,0,0,0,0,0,0,0,False
164,2025-08-29T18:18:00.024759,1,50,30.0,0,0,0,0,0,0,0,0,0,False
164,2025-08-29T18:18:00.024759,2,50,30.0,0,0,0,0,0,0,0,0,0,False
164,2025-08-29T18:18:00.024759,3,50,30.0,0,0,0,0,0,0,0,0,0,False
164,2025-08-29T18:18:00.024759,4,50,30.0,0,0,0,0,0,0,0,0,0,False
164,2025-08-29T18:18:00.024759,5,50,30.0,0,0,0,0,0,0,0,0,0,False
164,2025-08-29T18:18:00.024759,6,50,30.0,0,0,0,0,0,0,0,0,0,False
164,2025-08-29T18:18:00.024759,7,50,30.0,0,0,0,0,0,0,0,0,0,False
164,2025-08-29T18:18:00.024759,8,50,30.0,0,0,0,0,0,0,0,0,0,False
164,2025-08-29T18:18:00.024759,9,50,30.0,0,0,0,0,0,0,0,0,0,False
165,2025-08-29T18:18:03.988841,0,50,30.0,0,0,0,0,0,0,0,0,0,False
165,2025-08-29T18:18:03.988841,1,50,30.0,0,0,0,0,0,0,0,0,0,False
165,2025-08-29T18:18:03.988841,2,50,30.0,0,0,0,0,0,0,0,0,0,False
165,2025-08-29T18:18:03.988841,3,50,30.0,0,0,0,0,0,0,0,0,0,False
165,2025-08-29T18:18:03.988841,4,50,30.0,0,0,0,0,0,0,0,0,0,False
165,2025-08-29T18:18:03.988841,5,50,30.0,0,0,0,0,0,0,0,0,0,False
165,2025-08-29T18:18:03.988841,6,50,30.0,0,0,0,0,0,0,0,0,0,False
165,2025-08-29T18:18:03.988841,7,50,30.0,0,0,0,0,0,0,0,0,0,False
165,2025-08-29T18:18:03.988841,8,50,30.0,0,0,0,0,0,0,0,0,0,False
165,2025-08-29T18:18:03.988841,9,50,30.0,0,0,0,0,0,0,0,0,0,False
166,2025-08-29T18:18:07.606595,0,50,30.0,0,0,0,0,0,0,0,0,0,False
166,2025-08-29T18:18:07.606595,1,50,30.0,0,0,0,0,0,0,0,0,0,False
166,2025-08-29T18:18:07.606595,2,50,30.0,0,0,0,0,0,0,0,0,0,False
166,2025-08-29T18:18:07.606595,3,50,30.0,0,0,0,0,0,0,0,0,0,False
166,2025-08-29T18:18:07.606595,4,50,30.0,0,0,0,0,0,0,0,0,0,False
166,2025-08-29T18:18:07.606595,5,50,30.0,0,0,0,0,0,0,0,0,0,False
166,2025-08-29T18:18:07.606595,6,50,30.0,0,0,0,0,0,0,0,0,0,False
166,2025-08-29T18:18:07.606595,7,50,30.0,0,0,0,0,0,0,0,0,0,False
166,2025-08-29T18:18:07.606595,8,50,30.0,0,0,0,0,0,0,0,0,0,False
166,2025-08-29T18:18:07.606595,9,50,30.0,0,0,0,0,0,0,0,0,0,False
167,2025-08-29T18:18:11.248197,0,50,30.0,0,0,0,0,0,0,0,0,0,False
167,2025-08-29T18:18:11.248197,1,50,30.0,0,0,0,0,0,0,0,0,0,False
167,2025-08-29T18:18:11.248197,2,50,30.0,0,0,0,0,0,0,0,0,0,False
167,2025-08-29T18:18:11.248197,3,50,30.0,0,0,0,0,0,0,0,0,0,False
167,2025-08-29T18:18:11.248197,4,50,30.0,0,0,0,0,0,0,0,0,0,False
167,2025-08-29T18:18:11.248197,5,50,30.0,0,0,0,0,0,0,0,0,0,False
167,2025-08-29T18:18:11.248197,6,50,30.0,0,0,0,0,0,0,0,0,0,False
167,2025-08-29T18:18:11.248197,7,50,30.0,0,0,0,0,0,0,0,0,0,False
167,2025-08-29T18:18:11.248197,8,50,30.0,0,0,0,0,0,0,0,0,0,False
167,2025-08-29T18:18:11.248197,9,50,30.0,0,0,0,0,0,0,0,0,0,False
168,2025-08-29T18:18:15.248664,0,50,30.0,0,0,0,0,0,0,0,0,0,False
168,2025-08-29T18:18:15.248664,1,50,30.0,0,0,0,0,0,0,0,0,0,False
168,2025-08-29T18:18:15.248664,2,50,30.0,0,0,0,0,0,0,0,0,0,False
168,2025-08-29T18:18:15.248664,3,50,30.0,0,0,0,0,0,0,0,0,0,False
168,2025-08-29T18:18:15.248664,4,50,30.0,0,0,0,0,0,0,0,0,0,False
168,2025-08-29T18:18:15.248664,5,50,30.0,0,0,0,0,0,0,0,0,0,False
168,2025-08-29T18:18:15.248664,6,50,30.0,0,0,0,0,0,0,0,0,0,False
168,2025-08-29T18:18:15.248664,7,50,30.0,0,0,0,0,0,0,0,0,0,False
168,2025-08-29T18:18:15.248664,8,50,30.0,0,0,0,0,0,0,0,0,0,False
168,2025-08-29T18:18:15.248664,9,50,30.0,0,0,0,0,0,0,0,0,0,False
169,2025-08-29T18:18:19.205152,0,50,30.0,0,0,0,0,0,0,0,0,0,False
169,2025-08-29T18:18:19.205152,1,50,30.0,0,0,0,0,0,0,0,0,0,False
169,2025-08-29T18:18:19.205152,2,50,30.0,0,0,0,0,0,0,0,0,0,False
169,2025-08-29T18:18:19.205152,3,50,30.0,0,0,0,0,0,0,0,0,0,False
169,2025-08-29T18:18:19.205152,4,50,30.0,0,0,0,0,0,0,0,0,0,False
169,2025-08-29T18:18:19.205152,5,50,30.0,0,0,0,0,0,0,0,0,0,False
169,2025-08-29T18:18:19.205152,6,50,30.0,0,0,0,0,0,0,0,0,0,False
169,2025-08-29T18:18:19.205152,7,50,30.0,0,0,0,0,0,0,0,0,0,False
169,2025-08-29T18:18:19.205152,8,50,30.0,0,0,0,0,0,0,0,0,0,False
169,2025-08-29T18:18:19.205152,9,50,30.0,0,0,0,0,0,0,0,0,0,False
170,2025-08-29T18:18:23.177077,0,50,30.0,0,0,0,0,0,0,0,0,0,False
170,2025-08-29T18:18:23.177077,1,50,30.0,0,0,0,0,0,0,0,0,0,False
170,2025-08-29T18:18:23.177077,2,50,30.0,0,0,0,0,0,0,0,0,0,False
170,2025-08-29T18:18:23.177077,3,50,30.0,0,0,0,0,0,0,0,0,0,False
170,2025-08-29T18:18:23.177077,4,50,30.0,0,0,0,0,0,0,0,0,0,False
170,2025-08-29T18:18:23.177077,5,50,30.0,0,0,0,0,0,0,0,0,0,False
170,2025-08-29T18:18:23.177077,6,50,30.0,0,0,0,0,0,0,0,0,0,False
170,2025-08-29T18:18:23.177077,7,50,30.0,0,0,0,0,0,0,0,0,0,False
170,2025-08-29T18:18:23.177077,8,50,30.0,0,0,0,0,0,0,0,0,0,False
170,2025-08-29T18:18:23.177077,9,50,30.0,0,0,0,0,0,0,0,0,0,False
171,2025-08-29T18:18:27.144256,0,50,30.0,0,0,0,0,0,0,0,0,0,False
171,2025-08-29T18:18:27.144256,1,50,30.0,0,0,0,0,0,0,0,0,0,False
171,2025-08-29T18:18:27.144256,2,50,30.0,0,0,0,0,0,0,0,0,0,False
171,2025-08-29T18:18:27.144256,3,50,30.0,0,0,0,0,0,0,0,0,0,False
171,2025-08-29T18:18:27.144256,4,50,30.0,0,0,0,0,0,0,0,0,0,False
171,2025-08-29T18:18:27.144256,5,50,30.0,0,0,0,0,0,0,0,0,0,False
171,2025-08-29T18:18:27.144256,6,50,30.0,0,0,0,0,0,0,0,0,0,False
171,2025-08-29T18:18:27.144256,7,50,30.0,0,0,0,0,0,0,0,0,0,False
171,2025-08-29T18:18:27.144256,8,50,30.0,0,0,0,0,0,0,0,0,0,False
171,2025-08-29T18:18:27.144256,9,50,30.0,0,0,0,0,0,0,0,0,0,False
172,2025-08-29T18:18:31.100535,0,50,30.0,0,0,0,0,0,0,0,0,0,False
172,2025-08-29T18:18:31.100535,1,50,30.0,0,0,0,0,0,0,0,0,0,False
172,2025-08-29T18:18:31.100535,2,50,30.0,0,0,0,0,0,0,0,0,0,False
172,2025-08-29T18:18:31.100535,3,50,30.0,0,0,0,0,0,0,0,0,0,False
172,2025-08-29T18:18:31.100535,4,50,30.0,0,0,0,0,0,0,0,0,0,False
172,2025-08-29T18:18:31.100535,5,50,30.0,0,0,0,0,0,0,0,0,0,False
172,2025-08-29T18:18:31.100535,6,50,30.0,0,0,0,0,0,0,0,0,0,False
172,2025-08-29T18:18:31.100535,7,50,30.0,0,0,0,0,0,0,0,0,0,False
172,2025-08-29T18:18:31.100535,8,50,30.0,0,0,0,0,0,0,0,0,0,False
172,2025-08-29T18:18:31.100535,9,50,30.0,0,0,0,0,0,0,0,0,0,False
173,2025-08-29T18:18:35.055957,0,50,30.0,0,0,0,0,0,0,0,0,0,False
173,2025-08-29T18:18:35.055957,1,50,30.0,0,0,0,0,0,0,0,0,0,False
173,2025-08-29T18:18:35.055957,2,50,30.0,0,0,0,0,0,0,0,0,0,False
173,2025-08-29T18:18:35.055957,3,50,30.0,0,0,0,0,0,0,0,0,0,False
173,2025-08-29T18:18:35.055957,4,50,30.0,0,0,0,0,0,0,0,0,0,False
173,2025-08-29T18:18:35.055957,5,50,30.0,0,0,0,0,0,0,0,0,0,False
173,2025-08-29T18:18:35.055957,6,50,30.0,0,0,0,0,0,0,0,0,0,False
173,2025-08-29T18:18:35.055957,7,50,30.0,0,0,0,0,0,0,0,0,0,False
173,2025-08-29T18:18:35.055957,8,50,30.0,0,0,0,0,0,0,0,0,0,False
173,2025-08-29T18:18:35.055957,9,50,30.0,0,0,0,0,0,0,0,0,0,False
174,2025-08-29T18:18:38.994988,0,50,30.0,0,0,0,0,0,0,0,0,0,False
174,2025-08-29T18:18:38.994988,1,50,30.0,0,0,0,0,0,0,0,0,0,False
174,2025-08-29T18:18:38.994988,2,50,30.0,0,0,0,0,0,0,0,0,0,False
174,2025-08-29T18:18:38.994988,3,50,30.0,0,0,0,0,0,0,0,0,0,False
174,2025-08-29T18:18:38.994988,4,50,30.0,0,0,0,0,0,0,0,0,0,False
174,2025-08-29T18:18:38.994988,5,50,30.0,0,0,0,0,0,0,0,0,0,False
174,2025-08-29T18:18:38.994988,6,50,30.0,0,0,0,0,0,0,0,0,0,False
174,2025-08-29T18:18:38.994988,7,50,30.0,0,0,0,0,0,0,0,0,0,False
174,2025-08-29T18:18:38.994988,8,50,30.0,0,0,0,0,0,0,0,0,0,False
174,2025-08-29T18:18:38.994988,9,50,30.0,0,0,0,0,0,0,0,0,0,False
175,2025-08-29T18:18:42.966367,0,50,30.0,0,0,0,0,0,0,0,0,0,False
175,2025-08-29T18:18:42.966367,1,50,30.0,0,0,0,0,0,0,0,0,0,False
175,2025-08-29T18:18:42.966367,2,50,30.0,0,0,0,0,0,0,0,0,0,False
175,2025-08-29T18:18:42.966367,3,50,30.0,0,0,0,0,0,0,0,0,0,False
175,2025-08-29T18:18:42.966367,4,50,30.0,0,0,0,0,0,0,0,0,0,False
175,2025-08-29T18:18:42.966367,5,50,30.0,0,0,0,0,0,0,0,0,0,False
175,2025-08-29T18:18:42.966367,6,50,30.0,0,0,0,0,0,0,0,0,0,False
175,2025-08-29T18:18:42.966367,7,50,30.0,0,0,0,0,0,0,0,0,0,False
175,2025-08-29T18:18:42.966367,8,50,30.0,0,0,0,0,0,0,0,0,0,False
175,2025-08-29T18:18:42.966367,9,50,30.0,0,0,0,0,0,0,0,0,0,False
176,2025-08-29T18:18:46.919731,0,50,30.0,0,0,0,0,0,0,0,0,0,False
176,2025-08-29T18:18:46.919731,1,50,30.0,0,0,0,0,0,0,0,0,0,False
176,2025-08-29T18:18:46.919731,2,50,30.0,0,0,0,0,0,0,0,0,0,False
176,2025-08-29T18:18:46.919731,3,50,30.0,0,0,0,0,0,0,0,0,0,False
176,2025-08-29T18:18:46.919731,4,50,30.0,0,0,0,0,0,0,0,0,0,False
176,2025-08-29T18:18:46.919731,5,50,30.0,0,0,0,0,0,0,0,0,0,False
176,2025-08-29T18:18:46.919731,6,50,30.0,0,0,0,0,0,0,0,0,0,False
176,2025-08-29T18:18:46.919731,7,50,30.0,0,0,0,0,0,0,0,0,0,False
176,2025-08-29T18:18:46.919731,8,50,30.0,0,0,0,0,0,0,0,0,0,False
176,2025-08-29T18:18:46.919731,9,50,30.0,0,0,0,0,0,0,0,0,0,False
177,2025-08-29T18:18:50.886539,0,50,30.0,0,0,0,0,0,0,0,0,0,False
177,2025-08-29T18:18:50.886539,1,50,30.0,0,0,0,0,0,0,0,0,0,False
177,2025-08-29T18:18:50.886539,2,50,30.0,0,0,0,0,0,0,0,0,0,False
177,2025-08-29T18:18:50.886539,3,50,30.0,0,0,0,0,0,0,0,0,0,False
177,2025-08-29T18:18:50.886539,4,50,30.0,0,0,0,0,0,0,0,0,0,False
177,2025-08-29T18:18:50.886539,5,50,30.0,0,0,0,0,0,0,0,0,0,False
177,2025-08-29T18:18:50.886539,6,50,30.0,0,0,0,0,0,0,0,0,0,False
177,2025-08-29T18:18:50.886539,7,50,30.0,0,0,0,0,0,0,0,0,0,False
177,2025-08-29T18:18:50.886539,8,50,30.0,0,0,0,0,0,0,0,0,0,False
177,2025-08-29T18:18:50.886539,9,50,30.0,0,0,0,0,0,0,0,0,0,False
178,2025-08-29T18:18:54.862273,0,50,30.0,0,0,0,0,0,0,0,0,0,False
178,2025-08-29T18:18:54.862273,1,50,30.0,0,0,0,0,0,0,0,0,0,False
178,2025-08-29T18:18:54.862273,2,50,30.0,0,0,0,0,0,0,0,0,0,False
178,2025-08-29T18:18:54.862273,3,50,30.0,0,0,0,0,0,0,0,0,0,False
178,2025-08-29T18:18:54.862273,4,50,30.0,0,0,0,0,0,0,0,0,0,False
178,2025-08-29T18:18:54.862273,5,50,30.0,0,0,0,0,0,0,0,0,0,False
178,2025-08-29T18:18:54.862273,6,50,30.0,0,0,0,0,0,0,0,0,0,False
178,2025-08-29T18:18:54.862273,7,50,30.0,0,0,0,0,0,0,0,0,0,False
178,2025-08-29T18:18:54.862273,8,50,30.0,0,0,0,0,0,0,0,0,0,False
178,2025-08-29T18:18:54.862273,9,50,30.0,0,0,0,0,0,0,0,0,0,False
179,2025-08-29T18:18:58.807545,0,50,30.0,0,0,0,0,0,0,0,0,0,False
179,2025-08-29T18:18:58.807545,1,50,30.0,0,0,0,0,0,0,0,0,0,False
179,2025-08-29T18:18:58.807545,2,50,30.0,0,0,0,0,0,0,0,0,0,False
179,2025-08-29T18:18:58.807545,3,50,30.0,0,0,0,0,0,0,0,0,0,False
179,2025-08-29T18:18:58.807545,4,50,30.0,0,0,0,0,0,0,0,0,0,False
179,2025-08-29T18:18:58.807545,5,50,30.0,0,0,0,0,0,0,0,0,0,False
179,2025-08-29T18:18:58.807545,6,50,30.0,0,0,0,0,0,0,0,0,0,False
179,2025-08-29T18:18:58.807545,7,50,30.0,0,0,0,0,0,0,0,0,0,False
179,2025-08-29T18:18:58.807545,8,50,30.0,0,0,0,0,0,0,0,0,0,False
179,2025-08-29T18:18:58.807545,9,50,30.0,0,0,0,0,0,0,0,0,0,False
180,2025-08-29T18:19:02.763472,0,50,30.0,0,0,0,0,0,0,0,0,0,False
180,2025-08-29T18:19:02.763472,1,50,30.0,0,0,0,0,0,0,0,0,0,False
180,2025-08-29T18:19:02.763472,2,50,30.0,0,0,0,0,0,0,0,0,0,False
180,2025-08-29T18:19:02.763472,3,50,30.0,0,0,0,0,0,0,0,0,0,False
180,2025-08-29T18:19:02.763472,4,50,30.0,0,0,0,0,0,0,0,0,0,False
180,2025-08-29T18:19:02.763472,5,50,30.0,0,0,0,0,0,0,0,0,0,False
180,2025-08-29T18:19:02.763472,6,50,30.0,0,0,0,0,0,0,0,0,0,False
180,2025-08-29T18:19:02.763472,7,50,30.0,0,0,0,0,0,0,0,0,0,False
180,2025-08-29T18:19:02.763472,8,50,30.0,0,0,0,0,0,0,0,0,0,False
180,2025-08-29T18:19:02.763472,9,50,30.0,0,0,0,0,0,0,0,0,0,False
181,2025-08-29T18:19:06.715053,0,50,30.0,0,0,0,0,0,0,0,0,0,False
